stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725060,14704,2010,06,30,68.7,24,53.4,24,9999.9,0,1009.7,24,10.0,24,8.3,24,18.1,24.1,73.4,*,59.0,*,99.99,,999.9,0,1,0,0,0,0
725060,14704,2010,07,26,73.0,24,57.5,24,9999.9,0,1006.3,24,10.0,24,9.4,24,15.9,22.0,82.4,*,59.0,*,99.99,,999.9,0,1,0,0,0,0
725060,94728,2010,10,05,56.3,24,53.1,24,1015.0,22,1010.3,24,8.9,24,7.8,24,15.0,20.0,61.0,,53.1,,0.33,G,999.9,0,1,0,0,0,0
725060,94728,2010,11,27,38.6,24,20.3,24,1006.8,24,1001.9,24,10.0,24,8.0,24,19.0,25.1,44.1,,34.0,,0.01,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,08,31.2,24,8.3,24,1010.1,24,1005.2,24,10.0,24,8.9,24,16.9,22.0,34.0,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,11,47.7,24,26.5,24,1026.6,24,1021.6,24,10.0,24,6.4,24,28.9,999.9,55.9,,42.1,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,17,28.4,24,13.0,24,1011.7,24,1006.7,24,10.0,24,5.7,24,13.0,15.9,36.0,,23.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,20,30.4,24,16.6,24,1011.8,24,1006.8,24,10.0,24,6.8,24,27.0,999.9,37.0,,25.0,,0.0,G,999.9,0,0,1,0,0,0
725060,94728,2010,10,17,56.9,24,37.5,24,1011.7,24,1006.8,24,10.0,24,4.5,24,19.0,999.9,69.1,,48.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,10,23,52.8,24,32.5,24,1020.1,24,1015.2,24,10.0,24,5.2,24,18.1,999.9,64.0,,44.1,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,10,19,53.0,24,42.9,24,1013.1,20,1008.4,24,10.0,24,1.7,24,8.9,999.9,59.0,,46.9,,0.05,G,999.9,0,1,0,0,0,0
725060,94728,2010,12,09,27.3,24,7.1,24,1021.9,24,1016.8,24,10.0,24,7.4,24,15.9,19.0,30.0,,24.1,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,29,41.4,24,26.2,24,1032.4,24,1027.4,24,10.0,24,2.5,24,6.0,999.9,48.0,,35.1,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,10,08,63.2,24,41.5,24,1012.1,24,1007.3,24,10.0,24,5.6,24,22.0,999.9,73.0,,54.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,12,05,32.8,24,16.7,24,1005.0,24,1000.0,24,10.0,24,8.2,24,13.0,21.0,36.0,,30.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,11,23,57.2,24,48.1,24,1014.4,24,1009.6,24,8.0,24,5.9,24,11.1,15.9,61.0,,52.0,,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,08,13,67.2,24,56.6,24,9999.9,0,9999.9,0,10.0,24,7.5,24,13.0,18.1,80.1,*,59.0,*,0.09,G,999.9,0,0,0,0,0,0
725060,94728,2010,09,10,61.9,24,52.4,24,9999.9,0,9999.9,0,10.0,24,6.5,24,12.0,16.9,73.0,*,57.2,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,08,03,71.5,24,62.5,24,9999.9,0,9999.9,0,10.0,24,12.3,24,22.0,34.0,82.9,*,64.4,*,0.0,G,999.9,0,0,0,0,0,0
725060,94728,2010,09,08,71.2,24,65.7,24,9999.9,0,9999.9,0,9.3,24,13.3,24,20.0,27.0,89.1,*,68.0,*,0.0,G,999.9,0,1,0,0,1,0
725060,94728,2010,08,18,72.6,24,63.1,24,9999.9,0,9999.9,0,8.7,24,4.1,24,9.9,999.9,84.9,*,66.2,*,0.0,G,999.9,1,1,0,0,0,0
725060,94728,2010,08,27,66.5,24,55.8,24,9999.9,0,9999.9,0,10.0,24,6.5,24,12.0,15.9,79.0,*,57.2,*,0.0,G,999.9,0,1,0,0,0,0
725060,94728,2010,08,23,64.0,24,62.4,24,9999.9,0,9999.9,0,4.6,24,16.9,24,27.0,39.0,73.4,*,59.0,*,2.01,G,999.9,1,1,0,0,0,0
725060,94728,2010,08,16,71.1,24,66.0,24,9999.9,0,9999.9,0,8.9,24,8.8,24,19.0,22.9,84.9,*,64.9,*,0.22,G,999.9,0,1,0,0,0,0
725060,94728,2010,09,12,56.7,24,50.7,24,9999.9,0,9999.9,0,9.7,24,5.8,24,12.0,17.1,66.9,*,48.2,*,0.0,G,999.9,0,1,0,0,0,0
