stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
725060,14756,2015,10,28,53.8,24,46.9,24,1030.4,21,1027.3,24,9.3,24,13.2,24,22.9,31.1,61.0,,36.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2015,07,14,67.4,24,63.0,24,1008.6,21,1006.8,24,9.8,24,9.2,24,15.9,20.0,79.0,,62.1,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2015,01,19,41.7,24,36.0,24,1005.0,22,1003.3,24,8.2,24,13.5,24,25.1,46.0,50.0,,30.9,,0.26,G,999.9,0,1,0,0,0,0
725060,14756,2015,12,08,47.4,24,42.3,24,1016.7,22,1015.1,24,7.8,24,11.3,24,18.1,25.1,55.9,,44.1,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2015,11,14,49.0,24,29.0,24,1009.4,24,1007.8,24,10.0,24,18.7,24,24.1,35.9,61.0,,43.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,11,19,50.4,24,43.6,24,1028.9,24,1027.2,24,10.0,24,11.8,24,18.1,999.9,57.0,,30.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,08,25,72.8,24,68.7,24,1012.4,17,1010.8,24,9.7,24,7.4,24,12.0,999.9,81.0,,66.9,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2015,07,29,76.0,24,69.9,24,1014.2,17,1012.7,24,5.4,24,6.8,24,12.0,999.9,86.0,,68.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2015,06,22,67.1,24,62.7,24,1012.0,17,1008.7,24,6.2,24,6.2,24,12.0,999.9,77.0,,59.0,,1.8,G,999.9,1,0,0,0,0,0
725060,14756,2015,04,09,39.4,24,35.5,24,1024.6,19,1023.0,24,4.5,24,18.7,24,24.1,33.0,46.9,,37.0,,0.18,G,999.9,0,1,0,0,0,0
725060,14756,2015,04,15,50.6,24,35.8,24,1019.2,20,1017.3,24,8.3,24,6.9,24,19.0,27.0,62.1,,37.9,,0.03,G,999.9,1,0,0,0,0,0
725060,14756,2015,10,08,59.8,24,51.9,24,1018.1,24,1016.5,24,10.0,24,8.2,24,15.9,20.0,66.0,,51.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,03,07,25.0,24,15.9,24,1023.3,24,1021.6,24,9.9,24,10.9,24,21.0,28.9,33.1,,12.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,04,06,43.2,24,36.1,24,1026.3,24,1024.6,24,9.5,24,6.8,24,13.0,999.9,51.1,,32.0,,0.0,G,999.9,1,0,0,0,0,0
725060,14756,2015,09,21,63.9,24,52.9,24,1020.3,24,1018.7,24,10.0,24,17.3,24,21.0,28.9,80.1,,61.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,09,26,59.4,24,47.2,24,1030.1,24,1028.5,24,10.0,24,11.4,24,20.0,26.0,70.0,,52.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,03,19,27.6,24,-1.5,24,1020.8,24,1019.1,24,10.0,24,18.3,24,26.0,35.0,35.1,,21.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,01,01,31.8,24,15.1,24,1018.6,23,1017.1,24,9.9,24,13.6,24,24.1,33.0,39.9,,21.9,,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2015,10,23,56.2,24,43.0,24,1019.2,23,1017.6,24,10.0,24,15.4,24,21.0,31.1,66.9,,48.9,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2015,07,25,68.5,24,60.2,24,1015.0,23,1013.4,24,9.7,24,4.4,24,8.9,999.9,80.1,,60.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,12,13,53.6,24,46.9,24,1021.0,24,1019.4,24,8.1,24,7.5,24,13.0,999.9,62.1,,45.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,04,25,43.7,24,27.5,24,1007.6,24,1006.0,24,9.9,24,12.9,24,19.0,22.9,51.1,,37.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,01,17,20.2,24,1.9,24,1023.6,24,1022.0,24,10.0,24,13.3,24,21.0,31.1,39.9,,15.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,12,12,55.0,24,46.1,24,1017.8,23,1016.1,24,8.1,24,9.8,24,14.0,24.1,62.1,,45.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,10,18,46.1,24,28.0,24,1020.6,24,1018.9,24,10.0,24,13.7,24,19.0,25.1,60.1,,41.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,11,24,37.5,24,17.0,24,1024.6,24,1023.0,24,10.0,24,11.7,24,20.0,25.1,48.0,,30.9,,0.25,G,999.9,0,0,0,0,0,0
725060,14756,2015,09,22,63.5,24,55.8,24,1024.6,24,1023.0,24,10.0,24,10.4,24,15.0,17.1,70.0,,60.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,04,05,41.6,24,27.3,24,1020.4,24,1018.8,24,10.0,24,12.5,24,18.1,25.1,57.0,,34.0,,0.05,G,999.9,0,0,0,0,0,0
725060,14756,2015,01,02,40.4,24,21.5,24,1018.3,24,1016.6,24,10.0,24,13.1,24,19.0,31.1,45.0,,28.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,04,02,37.1,24,27.6,24,1022.3,24,1020.6,24,9.9,24,7.0,24,15.9,999.9,46.9,,24.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,03,12,38.1,24,21.9,24,1020.9,24,1019.3,24,10.0,24,14.1,24,22.9,31.1,48.0,,33.1,,0.25,G,999.9,0,0,0,0,0,0
725060,14756,2015,11,09,51.4,24,37.7,24,1029.7,24,1028.1,24,10.0,24,7.9,24,13.0,999.9,60.1,,43.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,06,20,62.0,24,56.0,24,1018.8,24,1017.2,24,10.0,24,9.0,24,15.0,20.0,80.1,,55.9,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2015,07,12,71.5,24,64.6,24,1016.1,24,1014.5,24,9.7,24,9.3,24,14.0,999.9,81.0,,64.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,08,31,74.8,24,69.6,24,1015.3,24,1013.7,24,9.0,24,11.2,24,17.1,22.0,82.0,,66.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,04,29,49.3,24,38.5,24,1004.5,24,1002.8,24,9.8,24,7.8,24,14.0,18.1,55.9,,39.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,04,26,46.1,24,34.0,24,1004.6,24,1002.9,24,9.8,24,7.4,24,11.1,999.9,54.0,,37.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,05,16,55.5,24,50.3,24,1023.7,24,1022.1,24,9.9,24,7.5,24,11.1,999.9,64.0,,48.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,09,01,74.6,24,64.7,24,1015.8,24,1014.1,24,9.4,24,8.3,24,13.0,999.9,82.0,,64.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,11,15,47.6,24,32.3,24,1020.3,24,1018.7,24,10.0,24,14.3,24,22.9,27.0,55.9,,41.0,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,03,09,35.6,24,26.1,24,1020.1,24,1018.5,24,9.6,24,9.5,24,20.0,25.1,44.1,,24.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,02,11,32.6,24,23.3,24,1014.0,24,1012.4,24,9.9,24,23.9,24,29.9,40.0,37.0,,30.9,,0.01,G,999.9,0,0,0,0,0,0
725060,14756,2015,02,22,36.0,24,34.0,24,1021.6,9,1020.1,24,2.6,24,7.7,24,22.0,28.0,41.0,*,33.1,*,0.82,G,999.9,1,1,0,0,0,0
725060,14756,2015,10,03,55.5,24,50.4,24,1026.0,12,1023.7,24,7.9,24,22.1,24,27.0,38.1,57.9,*,53.6,*,1.01,G,999.9,0,1,0,0,0,0
725060,14756,2015,02,17,21.7,24,11.8,24,1014.9,16,1011.5,24,6.5,24,7.7,24,15.9,22.0,28.9,*,17.1,*,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2015,01,06,20.8,24,5.2,24,1025.2,21,1023.2,24,8.8,24,10.3,24,21.0,31.1,28.0,*,19.0,*,0.0,G,999.9,0,0,1,0,0,0
725060,14756,2015,12,31,46.5,6,41.8,6,9999.9,0,9999.9,0,9.5,6,11.0,6,15.0,999.9,48.0,*,45.0,*,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2015,09,05,66.8,13,55.9,13,1024.6,12,1022.9,13,10.0,13,9.3,13,17.1,18.1,73.0,*,54.0,*,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,12,18,54.2,24,52.4,24,1002.9,8,1001.8,14,2.4,24,11.3,24,20.0,24.1,60.1,,42.1,,0.64,G,999.9,1,1,0,0,0,0
725060,14756,2015,12,29,42.8,24,35.9,24,1020.0,13,1017.6,16,6.1,24,15.6,24,24.1,33.0,57.0,,33.1,,0.13,G,999.9,1,1,0,0,0,0
725060,14756,2015,12,24,57.7,24,55.8,24,1017.5,11,1015.6,16,2.1,24,15.6,24,20.0,28.0,61.0,,46.0,,0.81,G,999.9,1,1,0,0,0,0
725060,14756,2015,09,06,66.6,16,55.9,16,1023.5,16,1021.8,16,10.0,16,4.7,16,8.0,999.9,72.0,*,50.0,*,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,09,12,67.7,17,59.2,17,1011.0,16,1009.1,17,9.9,17,8.8,17,17.1,22.9,73.0,*,61.0,*,0.0,I,999.9,0,0,0,0,0,0
725060,14756,2015,09,10,73.8,17,71.2,17,1011.3,11,1009.3,17,5.6,17,5.6,17,9.9,999.9,77.0,*,71.6,*,99.99,,999.9,1,1,0,0,1,0
725060,14756,2015,09,09,75.8,17,71.0,17,1013.9,13,1012.6,17,7.6,17,10.3,17,12.0,18.1,81.0,*,71.6,*,0.0,I,999.9,1,0,0,0,0,0
725060,14756,2015,09,11,68.6,18,65.6,18,1005.8,9,1004.6,18,9.5,18,12.6,18,21.0,24.1,72.0,,64.0,,99.99,,999.9,0,1,0,0,1,0
725060,14756,2015,12,09,43.7,23,32.9,23,1021.0,21,1019.4,21,10.0,23,8.7,23,17.1,999.9,50.0,,34.0,,0.3,G,999.9,0,0,0,0,0,0
725060,14756,2015,12,05,45.6,24,34.0,24,1035.5,24,1033.6,21,10.0,24,6.1,24,11.1,999.9,52.0,,35.1,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,11,17,45.3,23,31.2,23,1030.8,23,1029.2,23,10.0,22,11.9,22,18.1,24.1,60.1,,37.9,,0.0,G,999.9,0,0,0,0,0,0
725060,14756,2015,08,04,75.0,24,71.7,24,1011.3,14,1009.9,24,6.1,24,10.4,24,15.0,22.0,81.0,,70.0,,0.0,G,999.9,0,1,0,0,0,0
725060,14756,2015,07,20,73.4,24,69.9,24,1005.9,16,1004.4,24,4.1,24,9.3,24,13.0,999.9,81.0,,69.1,,0.0,G,999.9,1,1,0,0,0,0
725060,14756,2015,09,18,70.1,24,66.5,24,1017.8,18,1016.1,24,7.9,24,6.4,24,9.9,999.9,77.0,,48.9,,0.0,I,999.9,1,0,0,0,0,0
725060,14756,2015,01,05,44.0,24,32.1,24,1012.9,18,1008.5,24,7.6,24,16.3,24,28.9,39.0,55.0,,28.9,,0.27,G,999.9,0,1,0,0,1,0
725060,14756,2015,04,18,51.9,24,45.2,24,1012.7,20,1011.1,24,7.3,24,7.7,24,14.0,999.9,64.0,,41.0,,0.12,G,999.9,1,1,0,0,0,0
725060,14756,2015,04,23,46.9,24,37.6,24,1003.6,20,1002.0,24,9.8,24,13.4,24,22.0,28.9,57.0,,37.9,,0.13,G,999.9,0,1,0,0,1,0
725060,14756,2015,08,13,71.1,24,65.8,24,1014.7,21,1012.9,24,8.4,24,5.2,24,8.9,999.9,79.0,,63.0,,0.0,G,999.9,1,0,0,0,0,0
